frame.time_epoch,ip.src,ip.dst,_ws.col.protocol,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags.syn,tcp.flags.ack,tcp.flags.reset,tcp.flags.fin,frame.len
"1528105148.285364000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1386"
"1528105148.285373000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","969"
"1528105148.297777000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1149"
"1528105148.297780000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105148.297783000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","855"
"1528105148.297788000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","702"
"1528105148.310206000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","660"
"1528105148.310211000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1332"
"1528105148.310217000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1189"
"1528105148.322632000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1080"
"1528105148.322640000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","551"
"1528105148.322649000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","995"
"1528105148.335084000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1396"
"1528105148.335090000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105148.335095000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","619"
"1528105148.335104000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","520"
"1528105148.347498000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1467"
"1528105148.347504000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1446"
"1528105148.347509000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","466"
"1528105148.359945000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1369"
"1528105148.359954000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","863"
"1528105148.359963000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","771"
"1528105148.372415000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","890"
"1528105148.372420000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105148.372426000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","436"
"1528105148.372436000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","730"
"1528105148.384857000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","732"
"1528105148.384865000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1130"
"1528105148.384874000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","459"
"1528105148.397179000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","941"
"1528105148.397185000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","731"
"1528105148.400706000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1178"
"1528105148.409630000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1161"
"1528105148.409648000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105148.409652000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","973"
"1528105148.409659000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1284"
"1528105148.422101000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1326"
"1528105148.422120000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1144"
"1528105148.422130000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","461"
"1528105148.434511000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","610"
"1528105148.434530000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","685"
"1528105148.434539000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","751"
"1528105148.447008000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1213"
"1528105148.447012000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105148.447017000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","635"
"1528105148.447026000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1266"
"1528105148.459372000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1332"
"1528105148.459379000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","872"
"1528105148.459385000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","925"
"1528105148.471856000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","637"
"1528105148.471864000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","597"
"1528105148.471872000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","621"
"1528105148.484276000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","939"
"1528105148.484280000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105148.484285000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","617"
"1528105148.484292000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","705"
"1528105148.496709000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","683"
"1528105148.496729000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","919"
"1528105148.496736000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","964"
"1528105148.509169000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1168"
"1528105148.509177000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1166"
"1528105148.509186000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1363"
"1528105148.521577000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1247"
"1528105148.521585000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105148.521590000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","888"
"1528105148.521597000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","532"
"1528105148.533988000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1398"
"1528105148.533995000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","753"
"1528105148.534003000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1023"
"1528105148.546423000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1458"
"1528105148.546431000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","758"
"1528105148.546440000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","746"
"1528105148.558845000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","734"
"1528105148.558849000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105148.558852000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1357"
"1528105148.558858000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1436"
"1528105148.571320000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","867"
"1528105148.571327000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","899"
"1528105148.571335000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","856"
"1528105148.583712000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","717"
"1528105148.583732000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1207"
"1528105148.583741000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","592"
"1528105148.596143000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","452"
"1528105148.596147000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105148.596152000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","527"
"1528105148.596159000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1512"
"1528105148.608528000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","564"
"1528105148.608534000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1260"
"1528105148.608722000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1271"
"1528105148.620981000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1414"
"1528105148.620987000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","816"
"1528105148.623059000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1305"
"1528105148.633450000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","586"
"1528105148.633453000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105148.633460000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1498"
"1528105148.633468000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1447"
"1528105148.645917000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","853"
"1528105148.645925000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1257"
"1528105148.645935000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1383"
"1528105148.658309000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1144"
"1528105148.658316000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","818"
"1528105148.658352000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1462"
"1528105148.670763000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1245"
"1528105148.670768000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105148.670773000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1133"
"1528105148.670782000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1000"
"1528105148.683171000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1045"
"1528105148.683180000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1394"
"1528105148.683189000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1485"
"1528105148.695618000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","843"
"1528105148.695636000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1332"
